861	880	1438	1471	1559	1959	4284	5053	5059	5693	8294	8486	8659	9103	9115	10802	10927	11940	12202	12254	12645	13072	13096	14045	14592	2561	17901	18255	18759	19030		978.721
714	986	2036	2341	4407	4552	4571	4618	4941	4983	5059	6600	6623	7227	7619	9117	10158	11465	12766	13294	14150	14299	1429	14571	591	15745	16790	11590	11140	19081		1081.125
200	830	1775	2051	2892	3723	4469	4983	5059	5060	5778	5813	6527	6633	7082	7760	9232	10891	11298	11412	12202	13294	13913	15317	15647	15745	17089	17303	18676	18704		969.471
98	1106	1195	1746	2054	2713	2790	3348	4574	4943	4983	18407	6182	8459	9756	9783	9787	10453	11987	12421	13953	14318	14548	14941	15013	15239	16640	17039	18697	18759		906.989
608	1260	1190	1770	1934	2866	3739	3761	4943	5053	5059	3619	6973	7598	7760	7824	13853	12202	13138	13179	8970	13691	13763	13865	14045	14903	14909	15745	18759	18820		923.082
731	4501	1500	2521	3739	4145	4584	4842	4861	4943	5059	5517	5570	5686	5808	6944	7450	12600	10859	11628	11987	13072	13122	13386	13560	13804	14045	16132	17143	17802		998.572
529	575	608	2253	3713	3736	4265	4798	4818	5059	5575	6032	6069	10012	10490	10504	11235	11412	11474	11987	12069	13138	13636	14045	15998	16017	16717	16796	18135	18759		1010.836
86	2146	2300	3020	3040	3843	4857	4983	5053	5059	5609	6104	7606	8274	8697	8733	8755	8854	8892	11074	12857	13072	13179	14291	15745	16168	16972	17089	18920	19052		990.747
355	608	1078	1131	1510	1610	1678	2656	3348	3408	4943	5331	5610	6052	7387	9769	9786	10055	11987	9595	13122	13855	14045	15745	16201	16366	18003	18273	18759	18982		880.796
842	18801	956	2589	1559	2332	3739	4783	4974	5054	5060	5958	7654	8733	9103	11093	11203	11987	5340	12597	13638	13732	14045	15719	15788	17005	18037	18568	18583	18759		1072.198
121	608	1133	1147	1215	1891	2469	4006	5053	5059	7257	7442	8229	8708	8882	10260	10960	11987	11989	12172	12354	12537	13129	14009	14909	15745	17089	17262	18682	19128		967.293
144	758	2226	2398	2970	5055	5328	5570	5924	6122	6757	6842	8085	8271	8486	9101	9127	9325	10033	10070	11466	14045	14305	15822	15901	17281	17315	17553	17948	18312		920.201
608	1963	2289	2292	2395	2799	3435	4244	4574	5168	5836	6634	7029	8842	9325	9759	9783	10033	10055	10945	12277	12089	15728	15745	16537	16649	18508	18759	18857	19161		939.000
349	1259	1933	2028	1891	2705	3626	9220	5441	5524	5570	5781	5880	6367	7726	7760	8722	9128	9325	11987	12807	13697	13980	14970	15747	16478	16846	17039	18538	18984		972.803
65	863	3348	2691	2781	3354	3739	4625	4855	4865	4943	15695	5059	7155	8187	8705	8812	9077	9783	10127	10548	8005	14757	12006	14943	14999	15712	16390	17039	18906		1002.322
528	776	1078	3348	3415	4919	3723	3779	3833	18160	4943	4983	5059	6899	7075	7387	9786	1383	10458	1397	11987	12914	12968	4494	14668	16227	17089	17862	18759	18771		898.596
439	470	758	10196	3101	3348	3739	4313	5059	5613	5778	6128	6762	7063	7387	8312	9336	10561	11918	12268	13342	14323	15362	14668	15053	15745	12092	17654	18180	18759		952.882
89	961	1614	6175	2263	2717	2970	4337	4974	5059	5797	5812	5973	6004	8892	9103	19073	10447	11574	11615	11628	13233	14045	14831	15013	15745	16861	17157	18003	18201		960.031
270	608	1513	1626	10149	1938	2815	3409	4372	5060	5778	6168	6488	6623	7435	8667	9202	9325	9624	12558	14043	14045	14264	14283	14852	14959	15596	16640	18269	18472		1023.122
19	1155	711	2226	2514	2857	4569	4844	4906	4983	5059	5570	8533	8733	8812	8891	7556	9038	10647	11794	12169	12609	13848	14617	4590	16640	16764	17123	17957	19021		961.723
1119	1443	761	962	1118	4302	4974	5059	1348	15312	6759	8367	9596	9639	10142	10229	10447	11434	11482	11987	12098	12480	13122	13151	13436	13924	14045	14365	14615	17696		1041.341
270	2226	4962	3113	3562	3911	5060	5677	9437	6525	8273	7945	9431	9880	11499	11987	12219	12812	12899	13129	9138	13636	14045	3749	16272	10601	15747	16537	17715	18920		1014.811
605	956	1654	5327	3191	3348	4496	5059	7544	7387	7637	7681	9751	11244	2980	11987	12479	13072	13524	14045	17283	14758	14797	18923	4451	16382	16417	17553	18744	19093		948.154
1243	1343	1513	2226	2286	5059	5328	5560	5570	5735	17342	13038	4859	8416	9652	9800	10111	10647	10791	11660	12073	13122	14045	14788	15745	16344	17039	17159	18269	18759		865.839
304	2226	2690	2781	2815	3457	4039	4332	4547	5190	5196	6659	6732	6793	7007	7387	7516	8742	9833	11987	13072	13551	13605	13625	14045	15684	15745	15941	18387	18759		968.137
608	943	1891	1999	2300	3467	18630	4983	5059	5060	5725	6750	7387	7520	9167	10070	10161	11577	11987	8730	12752	13072	13151	14562	815	15959	16128	16320	18269	19093		935.530
934	1891	2080	3540	4654	5060	5477	6716	7099	7252	7485	7765	8178	8229	9103	19157	9325	11987	11070	17795	14045	14611	14668	15745	16288	6723	17342	18358	18856	18857		968.059
8372	1367	1513	1655	19112	3358	1291	3896	7760	4427	4997	5059	5517	5642	6467	8888	9877	10791	10932	14971	12831	14909	16265	15475	15745	1044	16058	16539	18759	19004		894.392
253	1078	2226	3512	3904	4684	4865	5571	6935	7876	8812	8921	1257	11793	11863	11875	11987	12067	12278	12343	14948	15745	15747	15908	16815	16927	17551	17995	18759	19040		982.358
