Cycle: 171	0.21076	0.9883	0.9926	0.78190	0.6444	0.6299
Cycle: 172	0.21092	0.9883	0.9927	0.78140	0.6450	0.6341
Cycle: 173	0.21067	0.9883	0.9925	0.78174	0.6446	0.6322
Cycle: 174	0.21095	0.9883	0.9928	0.78033	0.6462	0.6302
Cycle: 175	0.21106	0.9883	0.9924	0.77925	0.6475	0.6310
Cycle: 176	0.21137	0.9884	0.9927	0.77934	0.6474	0.6343
Cycle: 177	0.21162	0.9884	0.9928	0.77908	0.6477	0.6343
Cycle: 178	0.21183	0.9883	0.9926	0.77900	0.6478	0.6340
Cycle: 179	0.21164	0.9883	0.9932	0.77947	0.6472	0.6322
Cycle: 180	0.21192	0.9883	0.9932	0.77997	0.6467	0.6299
Cycle: 181	0.21189	0.9883	0.9930	0.78098	0.6455	0.6279
Cycle: 182	0.21181	0.9883	0.9928	0.77993	0.6468	0.6284
Cycle: 183	0.21186	0.9883	0.9928	0.78059	0.6460	0.6267
Cycle: 184	0.21161	0.9883	0.9928	0.78063	0.6460	0.6257
Cycle: 185	0.21161	0.9883	0.9928	0.78078	0.6458	0.6257
Cycle: 186	0.21215	0.9883	0.9928	0.78124	0.6453	0.6233
Cycle: 187	0.21202	0.9883	0.9928	0.78196	0.6444	0.6233
Cycle: 188	0.21215	0.9884	0.9931	0.78329	0.6429	0.6230
Cycle: 189	0.21206	0.9883	0.9928	0.78400	0.6420	0.6216
Cycle: 190	0.21189	0.9884	0.9931	0.78363	0.6425	0.6196
Cycle: 191	0.21156	0.9884	0.9931	0.78511	0.6407	0.6202
Cycle: 192	0.21152	0.9884	0.9933	0.78568	0.6401	0.6197
Cycle: 193	0.21158	0.9884	0.9931	0.78718	0.6383	0.6185
Cycle: 194	0.21151	0.9884	0.9931	0.78665	0.6389	0.6208
Cycle: 195	0.21153	0.9884	0.9931	0.78657	0.6390	0.6208
Cycle: 196	0.21161	0.9884	0.9931	0.78531	0.6405	0.6211
Cycle: 197	0.21135	0.9884	0.9932	0.78658	0.6390	0.6227
Cycle: 198	0.21129	0.9884	0.9932	0.78661	0.6389	0.6209
Cycle: 199	0.21133	0.9884	0.9930	0.78674	0.6388	0.6229
Cycle: 200	0.21163	0.9884	0.9930	0.78710	0.6383	0.6242
Cycle: 201	0.21163	0.9884	0.9933	0.78710	0.6383	0.6236
Cycle: 202	0.21140	0.9884	0.9933	0.78741	0.6379	0.6248
